,open,high,low,close,volume,value
2024-02-07 09:00:00,3249000.0,3328000.0,3229000.0,3299000.0,16084.68938116,52616687695.94582
2024-02-08 09:00:00,3297000.0,3347000.0,3296000.0,3316000.0,16566.43952226,54917493980.46467
2024-02-09 09:00:00,3316000.0,3427000.0,3304000.0,3355000.0,26373.94877681,88960337741.51804
2024-02-10 09:00:00,3357000.0,3414000.0,3324000.0,3378000.0,13358.49431129,45066906399.31177
2024-02-11 09:00:00,3378000.0,3423000.0,3367000.0,3390000.0,11557.50199041,39270100767.6954
2024-02-12 09:00:00,3389000.0,3579000.0,3360000.0,3570000.0,26193.10338046,90519849581.46077
2024-02-13 09:00:00,3569000.0,3636000.0,3525000.0,3580000.0,37336.49801367,133650321485.48166
2024-02-14 09:00:00,3580000.0,3777000.0,3550000.0,3764000.0,40029.1437364,147657414201.39502
2024-02-15 09:00:00,3763000.0,3932000.0,3761000.0,3876000.0,52308.63752129,200819429694.76074
2024-02-16 09:00:00,3876000.0,3949000.0,3830000.0,3877000.0,35535.47003839,138277266176.24017
2024-02-17 09:00:00,3878000.0,3886000.0,3752000.0,3857000.0,27209.45962297,104000136813.44295
2024-02-18 09:00:00,3858000.0,3990000.0,3818000.0,3976000.0,20434.6805547,79586073122.8269
2024-02-19 09:00:00,3976000.0,4134000.0,3950000.0,4076000.0,35193.53130713,141853708408.71222
2024-02-20 09:00:00,4078000.0,4189000.0,3989000.0,4162000.0,43605.13062905,177773400536.9704
2024-02-21 09:00:00,4162000.0,4182000.0,4036000.0,4149000.0,37048.65536918,152157594175.25485
2024-02-22 09:00:00,4146000.0,4200000.0,4070000.0,4147000.0,30276.59224322,125410358425.48604
2024-02-23 09:00:00,4145000.0,4180000.0,4065000.0,4076000.0,21194.96635661,87249937227.04999
2024-02-24 09:00:00,4078000.0,4148000.0,4051000.0,4127000.0,15927.60895115,65291738789.32207
2024-02-25 09:00:00,4124000.0,4299000.0,4111000.0,4291000.0,29245.39803966,123055814827.44254
2024-02-26 09:00:00,4291000.0,4376000.0,4167000.0,4358000.0,50651.82084915,217163848139.15775
2024-02-27 09:00:00,4357000.0,4537000.0,4336000.0,4469000.0,57585.74517797,256570556624.18506
2024-02-28 09:00:00,4472000.0,4820000.0,4440000.0,4751000.0,102959.80227533,476265651455.8253
2024-03-01 09:00:00,4697000.0,4868000.0,4695000.0,4807000.0,33198.16474571,159265594138.99026
2024-03-02 09:00:00,4807000.0,4863000.0,4751000.0,4761000.0,31343.7988341,150449712397.98337
2024-03-03 09:00:00,4761000.0,4871000.0,4650000.0,4869000.0,37547.09990831,179010598947.4518
2024-03-04 09:00:00,4864000.0,5095000.0,4824000.0,5077000.0,71535.56779796,352496142821.56287
2024-03-05 09:00:00,5076000.0,5399000.0,4783000.0,5085000.0,143847.21218308,741220818966.9607
2024-03-06 09:00:00,5081000.0,5480000.0,4910000.0,5406000.0,106971.46342862,563465816438.1088
2024-03-07 09:00:00,5406000.0,5500000.0,5283000.0,5446000.0,53150.5506066,286131306427.3534
2024-03-08 09:00:00,5445000.0,5624000.0,5425000.0,5496000.0,54953.07236597,303900225714.46875
2024-03-09 09:00:00,5496000.0,5545000.0,5420000.0,5480000.0,26266.51563385,144262530830.84595
2024-03-10 09:00:00,5480000.0,5546000.0,5400000.0,5488000.0,27671.81222527,152373861216.56805
2024-03-11 09:00:00,5488000.0,5694000.0,5291000.0,5659000.0,64958.17916841,361848575303.336
2024-03-12 09:00:00,5659000.0,5730000.0,5510000.0,5646000.0,45609.43829937,257648476052.60037
2024-03-13 09:00:00,5646000.0,5783000.0,5620000.0,5711000.0,45007.0728902,256818163883.0858
2024-03-14 09:00:00,5711000.0,5738000.0,5366000.0,5580000.0,66306.17755256,369902680068.60175
2024-03-15 09:00:00,5580000.0,5653000.0,5192000.0,5436000.0,88349.17875259,474012841844.99866
2024-03-16 09:00:00,5437000.0,5506000.0,5101000.0,5210000.0,39986.20454682,213362923315.71103
2024-03-17 09:00:00,5210000.0,5364000.0,4979000.0,5326000.0,52592.63850199,271338632566.21225
2024-03-18 09:00:00,5324000.0,5330000.0,5124000.0,5156000.0,27564.23718391,144093941217.1744
2024-03-19 09:00:00,5155000.0,5195000.0,4705000.0,4719000.0,75346.75713799,368848795173.27844
2024-03-20 09:00:00,4719000.0,5211000.0,4518000.0,5173000.0,88974.95615277,432460834409.36475
2024-03-21 09:00:00,5172000.0,5249000.0,5000000.0,5087000.0,41218.04719797,211466569309.63763
2024-03-22 09:00:00,5087000.0,5123000.0,4812000.0,4913000.0,35643.35409561,176959739813.0671
2024-03-23 09:00:00,4910000.0,4980000.0,4807000.0,4855000.0,22091.29662814,108063983929.81905
2024-03-24 09:00:00,4854000.0,4999000.0,4811000.0,4964000.0,21252.24543321,104079550776.39412
2024-03-25 09:00:00,4963000.0,5170000.0,4916000.0,5096000.0,30427.85527757,153129261809.43497
2024-03-26 09:00:00,5096000.0,5188000.0,5067000.0,5126000.0,25157.79873622,129140338734.2299
2024-03-27 09:00:00,5131000.0,5200000.0,5002000.0,5040000.0,27531.91485484,140359286419.1747
2024-03-28 09:00:00,5040000.0,5134000.0,5000000.0,5076000.0,20318.47143343,103095350039.72041
2024-03-29 09:00:00,5076000.0,5097000.0,4980000.0,5020000.0,17798.13887258,89808604545.5349
2024-03-30 09:00:00,5020000.0,5083000.0,4996000.0,5033000.0,11479.34811219,57721578831.27771
2024-04-01 09:00:00,5161000.0,5175000.0,4951000.0,5040000.0,24685.96464989,124840631160.27283
2024-04-02 09:00:00,5040000.0,5041000.0,4747000.0,4812000.0,35092.27163147,170496736171.90277
2024-04-03 09:00:00,4809000.0,4899000.0,4701000.0,4842000.0,20384.31783526,98397363011.92348
2024-04-04 09:00:00,4837000.0,4966000.0,4769000.0,4838000.0,22541.06744322,109450933506.08485
2024-04-05 09:00:00,4838000.0,4845000.0,4710000.0,4815000.0,20664.28797197,98924104288.41219
2024-04-06 09:00:00,4811000.0,4880000.0,4789000.0,4823000.0,8380.56851987,40449933203.59952
2024-04-07 09:00:00,4823000.0,4960000.0,4817000.0,4947000.0,12120.39640254,59065900708.32203
2024-04-08 09:00:00,4947000.0,5300000.0,4886000.0,5260000.0,42092.70767985,215641655119.36597
2024-04-09 09:00:00,5260000.0,5301000.0,4980000.0,5042000.0,38933.33364928,200637119913.0457
2024-04-10 09:00:00,5042000.0,5099000.0,4920000.0,5059000.0,26415.17289302,132816765294.85231
2024-04-11 09:00:00,5060000.0,5146000.0,5007000.0,5023000.0,18630.31987467,94375774832.55974
2024-04-12 09:00:00,5023000.0,5066000.0,4757000.0,4822000.0,35983.52127968,176661620563.12323
2024-04-13 09:00:00,4822000.0,4860000.0,4400000.0,4570000.0,60042.61564863,279971892172.5484
2024-04-14 09:00:00,4570000.0,4794000.0,4450000.0,4752000.0,40038.72296705,184134153013.65112
2024-04-15 09:00:00,4752000.0,4912000.0,4624000.0,4719000.0,45456.53181041,217067072870.23495
2024-04-16 09:00:00,4720000.0,4738000.0,4520000.0,4623000.0,28364.32097481,131237053330.68121
2024-04-17 09:00:00,4625000.0,4680000.0,4402000.0,4451000.0,26879.70134692,121584818916.4873
2024-04-18 09:00:00,4451000.0,4554000.0,4367000.0,4506000.0,23606.9354781,105417084301.12048
2024-04-19 09:00:00,4507000.0,4575000.0,4257000.0,4475000.0,33555.54628173,148970774203.48746
2024-04-20 09:00:00,4475000.0,4622000.0,4431000.0,4610000.0,14667.50567125,66357518355.94368
2024-04-21 09:00:00,4610000.0,4673000.0,4568000.0,4600000.0,12888.54993046,59602260381.43098
2024-04-22 09:00:00,4600000.0,4695000.0,4586000.0,4652000.0,15860.25660111,73713861344.28378
2024-04-23 09:00:00,4653000.0,4718000.0,4563000.0,4661000.0,17663.50298925,81893908609.1039
2024-04-24 09:00:00,4662000.0,4736000.0,4519000.0,4567000.0,20594.06731367,95796669247.85196
2024-04-25 09:00:00,4569000.0,4621000.0,4444000.0,4535000.0,17799.5080669,80712283925.30592
2024-04-26 09:00:00,4539000.0,4554000.0,4470000.0,4512000.0,9453.45597913,42630441684.26977
2024-04-27 09:00:00,4512000.0,4721000.0,4453000.0,4689000.0,14248.38595476,65166948586.31143
2024-04-28 09:00:00,4689000.0,4795000.0,4660000.0,4679000.0,19459.29548227,92122345297.95251
2024-04-29 09:00:00,4679000.0,4713000.0,4459000.0,4604000.0,26475.49144265,120827618762.77795
2024-05-01 09:00:00,4327000.0,4351000.0,3980000.0,4252000.0,51845.88467646,215113410232.3157
2024-05-02 09:00:00,4252000.0,4280000.0,4076000.0,4201000.0,21713.65119788,90983767245.23065
2024-05-03 09:00:00,4201000.0,4434000.0,4187000.0,4400000.0,30242.38832656,129999551382.33586
2024-05-04 09:00:00,4401000.0,4470000.0,4352000.0,4410000.0,14527.76629291,64124895986.23945
2024-05-05 09:00:00,4408000.0,4465000.0,4314000.0,4410000.0,11299.23551254,49699770407.18325
2024-05-06 09:00:00,4409000.0,4500000.0,4300000.0,4308000.0,17631.6953589,77597195614.93643
2024-05-07 09:00:00,4308000.0,4379000.0,4220000.0,4229000.0,15313.59926725,65986557845.46256
2024-05-08 09:00:00,4229000.0,4273000.0,4137000.0,4169000.0,17129.43001809,72097529579.0471
2024-05-09 09:00:00,4169000.0,4269000.0,4130000.0,4243000.0,10698.70620335,44829651933.39667
2024-05-10 09:00:00,4240000.0,4250000.0,4073000.0,4108000.0,13965.70859863,58135031681.12279
2024-05-11 09:00:00,4109000.0,4143000.0,4070000.0,4111000.0,6260.73117421,25690386361.56444
2024-05-12 09:00:00,4111000.0,4160000.0,4094000.0,4125000.0,4943.89919655,20390469241.74202
2024-05-13 09:00:00,4125000.0,4189000.0,4030000.0,4125000.0,13954.28928201,57365575462.12745
2024-05-14 09:00:00,4125000.0,4139000.0,4021000.0,4053000.0,11590.18759865,47224279825.67949
2024-05-15 09:00:00,4053000.0,4228000.0,4027000.0,4220000.0,21486.28715644,89088727334.33789
2024-05-16 09:00:00,4219000.0,4237000.0,4079000.0,4096000.0,18486.0052916,76689470485.42046
2024-05-17 09:00:00,4096000.0,4305000.0,4084000.0,4278000.0,19464.37439518,81866872849.37
2024-05-18 09:00:00,4278000.0,4369000.0,4270000.0,4343000.0,12033.72639043,51947961790.17
2024-05-19 09:00:00,4341000.0,4351000.0,4246000.0,4268000.0,11075.12487303,47579788599.72051
2024-05-20 09:00:00,4270000.0,5028000.0,4236000.0,4992000.0,55370.88344543,261592698574.4615
2024-05-21 09:00:00,4992000.0,5283000.0,4941000.0,5231000.0,88166.45238357,451792852020.0628
2024-05-22 09:00:00,5231000.0,5250000.0,5008000.0,5152000.0,48070.40246033,247208327309.25784
2024-05-23 09:00:00,5152000.0,5449000.0,4936000.0,5288000.0,130842.61414347,691974912982.9915
2024-05-24 09:00:00,5288000.0,5350000.0,5080000.0,5177000.0,41377.02372914,215704715688.38657
2024-05-25 09:00:00,5177000.0,5262000.0,5154000.0,5206000.0,15213.74909172,79301710998.25748
2024-05-26 09:00:00,5206000.0,5420000.0,5193000.0,5342000.0,30017.81080353,159689779388.8609
2024-05-27 09:00:00,5342000.0,5495000.0,5338000.0,5390000.0,43131.29067968,234508424773.13165
2024-05-28 09:00:00,5390000.0,5450000.0,5262000.0,5325000.0,30074.07167826,161073499535.292
2024-05-29 09:00:00,5324000.0,5360000.0,5207000.0,5234000.0,20567.85268384,108638438430.44653
2024-05-30 09:00:00,5235000.0,5300000.0,5160000.0,5212000.0,19948.1542936,104226611185.7857
2024-06-01 09:00:00,5270000.0,5350000.0,5253000.0,5341000.0,7810.23704078,41428692098.77002
2024-06-02 09:00:00,5341000.0,5372000.0,5279000.0,5300000.0,10137.32908139,53933095082.06719
2024-06-03 09:00:00,5302000.0,5345000.0,5240000.0,5259000.0,16241.96489053,86017441722.71556
2024-06-04 09:00:00,5259000.0,5286000.0,5215000.0,5273000.0,11937.42614555,62690906235.57363
2024-06-05 09:00:00,5274000.0,5364000.0,5235000.0,5345000.0,19036.86062537,100585137441.04279
2024-06-06 09:00:00,5348000.0,5358000.0,5256000.0,5296000.0,14232.05197492,75841876594.56308
2024-06-07 09:00:00,5297000.0,5328000.0,5168000.0,5199000.0,20758.68202929,109002283061.60799
2024-06-08 09:00:00,5199000.0,5228000.0,5187000.0,5212000.0,7977.14504652,41501229928.78264
2024-06-09 09:00:00,5214000.0,5240000.0,5185000.0,5208000.0,4505.91341029,23459542205.29592
2024-06-10 09:00:00,5208000.0,5216000.0,5105000.0,5135000.0,10482.50687807,54030164485.61946
2024-06-11 09:00:00,5135000.0,5140000.0,4868000.0,4959000.0,24054.27510469,119872977663.00256
2024-06-12 09:00:00,4959000.0,5143000.0,4891000.0,5006000.0,20001.23554614,100560399893.82623
2024-06-13 09:00:00,5006000.0,5010000.0,4870000.0,4915000.0,12941.49944375,63913284851.4603
2024-06-14 09:00:00,4914000.0,5016000.0,4805000.0,4957000.0,14240.54467667,70159427003.78476
2024-06-15 09:00:00,4957000.0,5085000.0,4931000.0,5062000.0,10578.38989324,53044022990.83324
2024-06-16 09:00:00,5062000.0,5159000.0,5015000.0,5121000.0,8296.87748129,42115816842.06471
2024-06-17 09:00:00,5120000.0,5138000.0,4891000.0,4946000.0,21811.28892214,108707589260.80505
2024-06-18 09:00:00,4946000.0,4957000.0,4765000.0,4900000.0,22981.77375906,111119820834.87225
2024-06-19 09:00:00,4900000.0,5058000.0,4872000.0,5020000.0,17294.02573891,86300782868.29309
2024-06-20 09:00:00,5020000.0,5102000.0,4935000.0,4973000.0,18943.70045827,95188680536.46143
2024-06-21 09:00:00,4973000.0,5000000.0,4867000.0,4955000.0,12049.94048423,59482660216.29358
2024-06-22 09:00:00,4955000.0,4964000.0,4913000.0,4945000.0,4621.11187892,22845103838.48815
2024-06-23 09:00:00,4945000.0,4976000.0,4820000.0,4820000.0,7251.01882151,35512480308.03881
2024-06-24 09:00:00,4821000.0,4850000.0,4590000.0,4753000.0,30684.13103684,144600998245.2471
2024-06-25 09:00:00,4753000.0,4838000.0,4706000.0,4803000.0,16011.6925981,76452221554.90483
2024-06-26 09:00:00,4803000.0,4844000.0,4707000.0,4766000.0,10684.96639011,51085695708.23111
2024-06-27 09:00:00,4767000.0,4902000.0,4743000.0,4863000.0,14258.70561148,68752895106.33495
2024-06-28 09:00:00,4863000.0,4908000.0,4744000.0,4761000.0,12469.9668292,60152257889.19671
2024-06-29 09:00:00,4766000.0,4791000.0,4750000.0,4754000.0,4807.29740895,22919922463.51227
2024-07-01 09:00:00,4821000.0,4948000.0,4808000.0,4835000.0,13062.43303048,63726649101.19514
2024-07-02 09:00:00,4835000.0,4867000.0,4777000.0,4811000.0,8116.49859659,39166856913.89802
2024-07-03 09:00:00,4811000.0,4826000.0,4627000.0,4672000.0,15381.79799769,72374415859.46214
2024-07-04 09:00:00,4673000.0,4696000.0,4370000.0,4379000.0,27350.47368514,123292891965.39285
2024-07-05 09:00:00,4379000.0,4470000.0,4058000.0,4266000.0,54320.25098026,229135043602.49792
2024-07-06 09:00:00,4270000.0,4384000.0,4205000.0,4365000.0,16840.01916105,72343231944.79562
2024-07-07 09:00:00,4367000.0,4373000.0,4151000.0,4164000.0,14286.49375127,60893159180.67498
2024-07-08 09:00:00,4167000.0,4397000.0,4050000.0,4290000.0,29118.59168736,123089222444.99115
2024-07-09 09:00:00,4290000.0,4401000.0,4267000.0,4336000.0,17246.36563577,74890400997.43117
2024-07-10 09:00:00,4335000.0,4461000.0,4297000.0,4397000.0,15470.04317181,67747775692.84169
2024-07-11 09:00:00,4397000.0,4530000.0,4336000.0,4381000.0,18453.49877196,81698884814.75555
2024-07-12 09:00:00,4382000.0,4444000.0,4318000.0,4413000.0,13081.55017339,57185122664.6878
2024-07-13 09:00:00,4414000.0,4485000.0,4383000.0,4450000.0,9560.11424826,42347876027.69968
2024-07-14 09:00:00,4450000.0,4595000.0,4440000.0,4557000.0,14424.35579172,64918966753.16691
2024-07-15 09:00:00,4557000.0,4911000.0,4548000.0,4900000.0,25924.20998981,122624019953.45682
2024-07-16 09:00:00,4900000.0,4927000.0,4681000.0,4809000.0,36014.81626314,173156616107.05838
2024-07-17 09:00:00,4810000.0,4900000.0,4719000.0,4730000.0,23618.60327732,114050720437.09503
2024-07-18 09:00:00,4730000.0,4890000.0,4720000.0,4811000.0,19001.4084744,91243495325.70834
2024-07-19 09:00:00,4811000.0,4939000.0,4737000.0,4888000.0,26682.94953578,128835068971.6963
2024-07-20 09:00:00,4888000.0,4954000.0,4864000.0,4928000.0,13048.62329511,64031055342.88903
2024-07-21 09:00:00,4928000.0,4943000.0,4800000.0,4932000.0,17578.67977648,86234029591.3293
2024-07-22 09:00:00,4932000.0,4968000.0,4790000.0,4808000.0,20954.67495221,102016832302.58246
2024-07-23 09:00:00,4808000.0,4960000.0,4770000.0,4870000.0,36754.29343537,178982050682.70685
2024-07-24 09:00:00,4870000.0,4883000.0,4632000.0,4674000.0,25375.65302735,121024762904.98196
2024-07-25 09:00:00,4675000.0,4679000.0,4350000.0,4463000.0,48005.1759814,214357082726.9975
2024-07-26 09:00:00,4464000.0,4587000.0,4458000.0,4571000.0,23329.72368025,105874831308.51556
2024-07-27 09:00:00,4571000.0,4645000.0,4466000.0,4515000.0,24830.19541085,113413811635.52718
2024-07-28 09:00:00,4515000.0,4587000.0,4471000.0,4569000.0,12324.30551991,55894508810.55171
2024-07-29 09:00:00,4569000.0,4723000.0,4559000.0,4641000.0,25974.61606615,120720133780.07263
2024-07-30 09:00:00,4642000.0,4697000.0,4544000.0,4597000.0,16872.56665312,78296493759.69182
2024-08-01 09:00:00,4517000.0,4537000.0,4351000.0,4500000.0,22863.74612233,101748343532.18732
2024-08-02 09:00:00,4500000.0,4521000.0,4192000.0,4213000.0,25758.2783992,111522674457.72092
2024-08-03 09:00:00,4213000.0,4248000.0,4060000.0,4110000.0,24088.61427559,100121030942.86938
2024-08-04 09:00:00,4111000.0,4140000.0,3781000.0,3790000.0,35345.57199199,139733175899.61078
2024-08-05 09:00:00,3790000.0,3812000.0,3162000.0,3483000.0,209059.78437835,707815074376.8756
2024-08-06 09:00:00,3485000.0,3719000.0,3450000.0,3526000.0,63843.90206178,229074628532.84708
2024-08-07 09:00:00,3525000.0,3620000.0,3300000.0,3338000.0,62637.5096902,217067413590.7039
2024-08-08 09:00:00,3338000.0,3818000.0,3301000.0,3757000.0,66896.54790791,237186068166.68304
2024-08-09 09:00:00,3757000.0,3803000.0,3600000.0,3654000.0,45674.66493233,169800846408.80627
2024-08-10 09:00:00,3655000.0,3721000.0,3634000.0,3669000.0,14996.39495676,55139856193.57484
2024-08-11 09:00:00,3670000.0,3802000.0,3578000.0,3601000.0,27693.30377307,102218246609.68507
2024-08-12 09:00:00,3601000.0,3851000.0,3526000.0,3817000.0,47047.06375201,173918990486.20743
2024-08-13 09:00:00,3817000.0,3833000.0,3665000.0,3774000.0,31402.59148145,117648212565.40073
2024-08-14 09:00:00,3776000.0,3880000.0,3687000.0,3732000.0,31024.18634867,117163216298.62173
2024-08-15 09:00:00,3732000.0,3748000.0,3554000.0,3616000.0,26660.40354577,97806497796.17358
2024-08-16 09:00:00,3616000.0,3674000.0,3583000.0,3623000.0,16427.07077551,59577005194.34091
2024-08-17 09:00:00,3624000.0,3659000.0,3612000.0,3638000.0,6040.62477411,21923926060.66072
2024-08-18 09:00:00,3638000.0,3730000.0,3618000.0,3640000.0,11637.14391624,42772483660.33981
2024-08-19 09:00:00,3638000.0,3672000.0,3537000.0,3620000.0,19155.47885333,68903537879.42747
2024-08-20 09:00:00,3620000.0,3664000.0,3502000.0,3522000.0,24665.63748092,88482469871.42484
2024-08-21 09:00:00,3522000.0,3606000.0,3475000.0,3564000.0,17055.74817855,60368708028.79046
2024-08-22 09:00:00,3564000.0,3579000.0,3515000.0,3557000.0,11272.60438165,40057078245.7567
2024-08-23 09:00:00,3558000.0,3739000.0,3554000.0,3690000.0,23079.4896545,83946668014.73335
2024-08-24 09:00:00,3690000.0,3758000.0,3667000.0,3701000.0,19509.04801722,72228176077.47653
2024-08-25 09:00:00,3701000.0,3735000.0,3662000.0,3689000.0,13184.09937805,48711673350.25593
2024-08-26 09:00:00,3690000.0,3701000.0,3590000.0,3605000.0,14360.43533042,52388851981.38471
2024-08-27 09:00:00,3606000.0,3619000.0,3312000.0,3346000.0,40415.42698563,139654557253.23016
2024-08-28 09:00:00,3347000.0,3485000.0,3300000.0,3445000.0,33287.94799445,112639950873.39107
2024-08-29 09:00:00,3444000.0,3511000.0,3411000.0,3437000.0,15008.10389037,51906444974.222
2024-08-30 09:00:00,3437000.0,3465000.0,3334000.0,3435000.0,14911.40895858,50764583696.0494
2024-09-01 09:00:00,3420000.0,3425000.0,3295000.0,3317000.0,14201.47534825,47708903724.83734
2024-09-02 09:00:00,3317000.0,3480000.0,3315000.0,3442000.0,14145.6070705,47974112567.66902
2024-09-03 09:00:00,3443000.0,3464000.0,3297000.0,3304000.0,14343.18800238,48440426224.18017
2024-09-04 09:00:00,3306000.0,3373000.0,3170000.0,3323000.0,23444.67416023,76375325394.10748
2024-09-05 09:00:00,3323000.0,3340000.0,3201000.0,3220000.0,14573.90468953,47415963620.32564
2024-09-06 09:00:00,3221000.0,3256000.0,2955000.0,3039000.0,44219.82937118,137999644248.573
2024-09-07 09:00:00,3040000.0,3143000.0,3021000.0,3088000.0,14017.5280694,43215423940.21836
2024-09-08 09:00:00,3090000.0,3157000.0,3043000.0,3118000.0,10300.35731911,31955697482.71299
2024-09-09 09:00:00,3118000.0,3222000.0,3090000.0,3196000.0,17744.35623605,55941506064.55418
2024-09-10 09:00:00,3196000.0,3247000.0,3153000.0,3232000.0,13695.61356941,43705573271.06431
2024-09-11 09:00:00,3232000.0,3237000.0,3092000.0,3158000.0,15786.03025654,49832917531.33946
2024-09-12 09:00:00,3160000.0,3220000.0,3126000.0,3179000.0,16569.10444639,52555889491.7461
2024-09-13 09:00:00,3179000.0,3302000.0,3143000.0,3267000.0,15560.59420983,49821922370.24901
2024-09-14 09:00:00,3267000.0,3270000.0,3202000.0,3244000.0,6996.08817392,22726341954.7793
2024-09-15 09:00:00,3244000.0,3262000.0,3070000.0,3125000.0,10529.51033891,33603844585.63629
2024-09-16 09:00:00,3124000.0,3138000.0,3039000.0,3094000.0,18468.29411243,57024429772.8968
2024-09-17 09:00:00,3095000.0,3210000.0,3053000.0,3147000.0,17377.03669075,54575571461.14015
2024-09-18 09:00:00,3145000.0,3182000.0,3073000.0,3179000.0,15046.97637117,46992586044.70646
2024-09-19 09:00:00,3179000.0,3325000.0,3170000.0,3286000.0,24509.45725456,79492382401.25186
2024-09-20 09:00:00,3285000.0,3432000.0,3250000.0,3423000.0,25952.85970737,87705808335.08325
2024-09-21 09:00:00,3423000.0,3492000.0,3385000.0,3482000.0,13053.29599215,44720579878.27295
2024-09-22 09:00:00,3480000.0,3507000.0,3383000.0,3451000.0,12506.05384614,43204300642.21022
2024-09-23 09:00:00,3451000.0,3612000.0,3397000.0,3538000.0,17569.94623681,62226584101.28181
2024-09-24 09:00:00,3538000.0,3562000.0,3470000.0,3519000.0,15919.473443,56022342626.98302
2024-09-25 09:00:00,3520000.0,3545000.0,3420000.0,3449000.0,15003.13740572,52291699659.80785
2024-09-26 09:00:00,3450000.0,3512000.0,3417000.0,3478000.0,18412.42990809,64088741949.67118
2024-09-27 09:00:00,3477000.0,3595000.0,3467000.0,3560000.0,17593.35999966,61932755057.81347
2024-09-28 09:00:00,3560000.0,3573000.0,3490000.0,3519000.0,12179.05077833,42992198187.50481
2024-09-29 09:00:00,3523000.0,3535000.0,3471000.0,3480000.0,10060.76287732,35184234769.19786
2024-10-01 09:00:00,3440000.0,3512000.0,3244000.0,3281000.0,22924.6552267,77464120525.71494
2024-10-02 09:00:00,3281000.0,3339000.0,3169000.0,3188000.0,19143.68117348,62417759467.34854
2024-10-03 09:00:00,3189000.0,3237000.0,3141000.0,3189000.0,15632.61506716,49796887018.92873
